    0.661122822761535645E+03    0.141723424196243286E+01   -0.337538385391235352E+01    0.698687565326690674E+01   -0.948883867263793945E+01   -0.909176267623901246E+01   -0.727167320251464844E+01   -0.941376614570617676E+01   -0.101483924388885498E+02   -0.115207149982452393E+02   -0.356416902417135537E+08   -0.691775511231549967E+01    1
    0.614453613758087158E+03    0.147021114826202393E+01   -0.153295087814331055E+01    0.625133812427520752E+01   -0.927971506118774414E+01   -0.251599277257919285E+01   -0.116953697204589844E+02   -0.119752714633941650E+02   -0.723976564407348633E+01   -0.748061084747314453E+01   -0.345996776389245465E+08   -0.691875511231549378E+01    1
    0.559176814556121826E+03    0.146978646516799927E+01   -0.540936326980590820E+01    0.125750592947006226E+02   -0.686511111259460449E+01   -0.247543243646621702E+01   -0.785669302940368652E+01   -0.737381243705749512E+01   -0.737687587738037109E+01   -0.107042219638824463E+02   -0.340963869532969892E+08   -0.691975511231551454E+01    1
    0.625033754110336304E+03    0.149405223131179810E+01   -0.543724060058593750E+01    0.180202965736389160E+02   -0.707304024696350098E+01   -0.522901518344879079E+00   -0.836520981788635254E+01   -0.841365408897399902E+01   -0.913094830513000488E+01   -0.648709774017333984E+01   -0.323246250871472396E+08   -0.692075511231548113E+01    1
    0.560422295331954956E+03    0.147938680648803711E+01   -0.109161376953125000E+01    0.564686334133148193E+01   -0.775513029098510742E+01   -0.109838475251197814E+02   -0.102403743267059326E+02   -0.447251415252685547E+01   -0.752399182319641113E+01   -0.593881487846374512E+01   -0.268853388163274415E+08   -0.692175511231547080E+01    1
    0.287235343456268311E+03    0.148393660783767700E+01   -0.329241991043090820E+01    0.616936945915222168E+01   -0.327068638801574707E+01   -0.573788464307784984E+01   -0.108688666820526123E+02   -0.672869253158569336E+01   -0.994794201850891113E+01   -0.374549460411071777E+01   -0.264935450539987497E+08   -0.692275511231549334E+01    1
    0.742601948976516724E+03    0.132214719057083130E+01   -0.306240510940551758E+01    0.641625428199768066E+01   -0.108325474262237549E+02   -0.335843859672546374E+01   -0.180538344383239746E+01   -0.225814247131347656E+01   -0.100251295566558838E+02   -0.118997068405151367E+02   -0.258849743996407911E+08   -0.692375511231548746E+01    1
    0.682916003465652466E+03    0.149054944515228271E+01   -0.363454198837280273E+01    0.236954406499862671E+02   -0.259639978408813477E+00   -0.128687357425689686E+01   -0.640058612823486328E+01   -0.432467365264892578E+01   -0.196318101882934570E+01   -0.574381184577941895E+01   -0.254967577682175450E+08   -0.692475511231548957E+01    1
    0.730833488702774048E+03    0.146504408121109009E+01   -0.547833538055419922E+01    0.197134302854537964E+02   -0.906304049491882324E+01   -0.832216594934463494E+01   -0.951462364196777344E+01   -0.290526509284973145E+01   -0.782767295837402344E+00   -0.932335782051086426E+01   -0.254783221687650271E+08   -0.692575511231552365E+01    1
    0.133271956443786621E+03    0.148157232999801636E+01    0.745826721191406250E+00    0.210516011714935303E+01   -0.901761031150817871E+01   -0.238043285608291599E+01   -0.100649528503417969E+02   -0.355897879600524902E+01   -0.651452922821044922E+01   -0.775823593139648438E+01   -0.243419173049883619E+08   -0.692675511231553909E+01    1
    0.423820871114730835E+03    0.141607087850570679E+01   -0.374169874191284180E+01    0.679168343544006348E+01   -0.629377269744873047E+01   -0.686820872783660885E+01   -0.103694429397583008E+02   -0.157713174819946289E+01   -0.414095163345336914E+01   -0.772317337989807129E+01   -0.243095483584873267E+08   -0.692775511231552343E+01    1
    0.356439030170440674E+03    0.146138006448745728E+01   -0.339490365982055664E+01    0.814821815490722656E+01   -0.897392392158508301E+01   -0.167730708360671987E+01   -0.315914511680603027E+01   -0.101229157447814941E+02   -0.279421091079711914E+01   -0.438746809959411621E+01   -0.241425814427830689E+08   -0.692875511231550334E+01    1
    0.305895483493804932E+03    0.149623858928680420E+01   -0.512377214431762695E+01    0.628671109676361084E+01   -0.764831542968750000E+00   -0.903608016729354802E+01   -0.829813241958618164E+00   -0.925060701370239258E+01   -0.369575428962707520E+01   -0.583724141120910645E+01   -0.239823829909300022E+08   -0.692975511231548769E+01    1
    0.734105843305587769E+03    0.143179857730865479E+01   -0.511874628067016602E+01    0.177602488994598389E+02   -0.995454311370849609E+00   -0.100350068521499622E+02   -0.955998945236206055E+01   -0.677359199523925781E+01   -0.144793224334716797E+01   -0.134400773048400879E+01   -0.238622190985382497E+08   -0.693075511231546315E+01    1
    0.630060946941375732E+03    0.141500478982925415E+01   -0.321797037124633789E+01    0.362808799743652344E+01   -0.373620986938476562E+00   -0.169345724344253523E+01   -0.988111281394958496E+01   -0.449600458145141602E+01   -0.146144270896911621E+01   -0.614421701431274414E+01   -0.236887495902791359E+08   -0.693175511231550789E+01    1
    0.606001067161560059E+03    0.132186311483383179E+01   -0.427206516265869141E+01    0.262454950809478760E+01   -0.586372089385986328E+01   -0.737400289535522457E+01   -0.494541478157043457E+01   -0.119354166984558105E+02   -0.918175220489501953E+00   -0.601432943344116211E+01   -0.233214599128944278E+08   -0.693275511231550912E+01    1
    0.628977352380752563E+03    0.142734593152999878E+01   -0.944362163543701172E+00    0.701971268653869629E+01   -0.445564985275268555E+01   -0.753061089992523147E+01   -0.899716186523437500E+01   -0.356159305572509766E+01   -0.113853628635406494E+02   -0.944153666496276855E+01   -0.224159776718058214E+08   -0.693375511231550057E+01    1
    0.296815711259841919E+03    0.146722638607025146E+01   -0.129594039916992188E+01    0.598090136051177979E+01   -0.804546403884887695E+01   -0.551775744438171323E+01   -0.491708064079284668E+01   -0.316171574592590332E+01   -0.422773861885070801E+01   -0.333012270927429199E+01   -0.212114285854200348E+08   -0.693475511231554709E+01    1
    0.433248615264892578E+03    0.149960917234420776E+01    0.119268608093261719E+01    0.239608681201934814E+02   -0.277278113365173340E+01   -0.521846802234649632E+00   -0.499379754066467285E+01   -0.135598754882812500E+01   -0.398128366470336914E+01   -0.146066594123840332E+01   -0.212010822320493087E+08   -0.693575511231551811E+01    1
    0.701320338249206543E+03    0.148816144466400146E+01   -0.232698154449462891E+01    0.210161370038986206E+02   -0.107957389354705811E+02   -0.245995339393615708E+01   -0.505833292007446289E+01   -0.736987709999084473E+01   -0.114271667003631592E+02   -0.110399587154388428E+02   -0.211342029616186060E+08   -0.693675511231548558E+01    1
    0.497819310426712036E+03    0.141385746002197266E+01   -0.113142442703247070E+01    0.705020904541015625E+01   -0.119836835861206055E+02   -0.750888230323791461E+01   -0.333951759338378906E+01   -0.312276148796081543E+01   -0.444600534439086914E+01   -0.115193095207214355E+02   -0.205138147722231969E+08   -0.693775511231549125E+01    1
    0.279177665710449219E+03    0.149245071411132812E+01    0.647892951965332031E+00    0.830550396442413330E+01   -0.208246493339538574E+01   -0.106295510458946225E+02   -0.714334774017333984E+01   -0.746764254570007324E+01   -0.182508087158203125E+01   -0.507346701622009277E+01   -0.204558827785259821E+08   -0.693875511231549424E+01    1
    0.492968899011611938E+03    0.149383056163787842E+01   -0.325691795349121094E+01    0.217195409536361694E+02   -0.347437047958374023E+01   -0.105010252189636226E+02   -0.238601660728454590E+01   -0.520377159118652344E+01   -0.473205041885375977E+01   -0.345503211021423340E+01   -0.204474779315745085E+08   -0.693975511231547948E+01    1
    0.387813913822174072E+03    0.135763484239578247E+01   -0.342747688293457031E+01    0.527889931201934814E+01   -0.636984515190124512E+01   -0.185068362951278664E+01   -0.394317626953125000E+01   -0.415104889869689941E+01   -0.793723225593566895E+01   -0.222049140930175781E+01   -0.204272136371169053E+08   -0.694075511231545761E+01    1
    0.608440959453582764E+03    0.149017876386642456E+01   -0.167032957077026367E+01    0.233219316005706787E+02   -0.989973378181457520E+01   -0.790835819721221878E+01   -0.712215828895568848E+01   -0.179345870018005371E+01   -0.315425133705139160E+01   -0.398700785636901855E+01   -0.203743823338463753E+08   -0.694175511231546682E+01    1
    0.756389981508255005E+03    0.145693063735961914E+01   -0.225556230545043945E+01    0.155326628684997559E+02   -0.269621086120605469E+01   -0.116008535599708544E+02   -0.407795119285583496E+01   -0.595642805099487305E+00   -0.807964539527893066E+01   -0.652573299407958984E+01   -0.201195725189911872E+08   -0.694275511231551334E+01    1
    0.344003832340240479E+03    0.149455600976943970E+01   -0.512612724304199219E+01    0.230808221101760864E+02   -0.254359459877014160E+01   -0.119813597345352161E+02   -0.796262741088867188E+01   -0.765426135063171387E+01   -0.731030845642089844E+01   -0.248475551605224609E+00   -0.199956996869335324E+08   -0.694375511231550835E+01    1
    0.468033289909362793E+03    0.136938989162445068E+01   -0.145788335800170898E+01    0.384753310680389404E+01   -0.238182592391967773E+01   -0.684790472030639563E+01   -0.991565322875976562E+01   -0.846153187751770020E+01   -0.921914577484130859E+01   -0.820350122451782227E+01   -0.198391885322354324E+08   -0.694475511231550335E+01    1
    0.370305377244949341E+03    0.147137826681137085E+01    0.538822650909423828E+00    0.155425487756729126E+02   -0.393422627449035645E+01   -0.258784711360931396E+00   -0.569423675537109375E+01   -0.173916792869567871E+01   -0.600537657737731934E+01   -0.815289616584777832E+01   -0.193407823701178282E+08   -0.694575511231551523E+01    1
    0.596361660957336426E+03    0.145264571905136108E+01   -0.469501686096191406E+01    0.252573238611221313E+02   -0.255675959587097168E+01   -0.520046994209289526E+01   -0.511821413040161133E+01   -0.568155455589294434E+01   -0.285837364196777344E+01   -0.448402047157287598E+01   -0.191672926845294721E+08   -0.694675511231552090E+01    1
    0.562196242809295654E+03    0.148619574308395386E+01   -0.458286857604980469E+01    0.397984118461608887E+02   -0.852908706665039062E+01   -0.103190794658660874E+02   -0.583338761329650879E+01   -0.716557002067565918E+01   -0.353882789611816406E+01   -0.678197193145751953E+01   -0.189445441074041650E+08   -0.694775511231551945E+01    1
    0.590831410884857178E+03    0.147363662719726562E+01   -0.398449897766113281E+01    0.293149567842483521E+02   -0.264916706085205078E+01   -0.368140567302703836E+01   -0.462958931922912598E+01   -0.678146052360534668E+01   -0.476346015930175781E+01   -0.939601993560791016E+01   -0.189242653121661320E+08   -0.694875511231547005E+01    1
    0.749425745010375977E+03    0.146222293376922607E+01   -0.125112247467041016E+01    0.242974621057510376E+02   -0.921592712402343750E+01   -0.999461411476135275E+01   -0.102524464130401611E+02   -0.104111909866333008E+01   -0.804104876518249512E+01   -0.247661590576171875E+01   -0.186230331619596966E+08   -0.694975511231546506E+01    1
    0.718171566724777222E+03    0.146497678756713867E+01   -0.280913829803466797E+01    0.254905802011489868E+02   -0.192591333389282227E+01   -0.284340121507644650E+01   -0.929704928398132324E+01   -0.823910880088806152E+01   -0.563547205924987793E+01   -0.211170172691345215E+01   -0.185663062246532477E+08   -0.695075511231549914E+01    1
    0.751543241739273071E+03    0.142516779899597168E+01    0.640133857727050781E+00    0.147898304462432861E+02   -0.914344453811645508E+01   -0.161225927352905263E+01   -0.103796031475067139E+02   -0.549316334724426270E+01   -0.997468471527099609E+00   -0.854170632362365723E+01   -0.185549744749565274E+08   -0.695175511231552257E+01    1
    0.707194846868515015E+03    0.144676291942596436E+01    0.198683452606201172E+01    0.166011244058609009E+02   -0.623633551597595215E+01   -0.812184140682220423E+01   -0.397945475578308105E+01   -0.227550959587097168E+01   -0.952259731292724609E+01   -0.472638201713562012E+01   -0.183490742092976682E+08   -0.695275511231550336E+01    1
    0.344990044832229614E+03    0.115021938085556030E+01   -0.495909357070922852E+01    0.282148158550262451E+01   -0.107546167373657227E+02   -0.634262924194335920E+01   -0.337310957908630371E+01   -0.379005932807922363E+01   -0.101163218021392822E+02   -0.475139451026916504E+01   -0.180357246304518580E+08   -0.695375511231547883E+01    1
    0.387109333276748657E+03    0.147132706642150879E+01   -0.582318401336669922E+01    0.316687690019607544E+02   -0.456694865226745605E+01   -0.901462969779968226E+01   -0.115077266693115234E+02   -0.110016145706176758E+02   -0.936978077888488770E+01   -0.111970345973968506E+02   -0.180071245199608430E+08   -0.695475511231550136E+01    1
    0.687631398439407349E+03    0.146924459934234619E+01    0.315121173858642578E+00    0.329099497795104980E+02   -0.297584295272827148E+00   -0.745367008209228477E+01   -0.845565462112426758E+01   -0.980046129226684570E+01   -0.395699930191040039E+01   -0.578787088394165039E+00   -0.179931588941285722E+08   -0.695575511231551680E+01    1
    0.576453495025634766E+03    0.147925525903701782E+01   -0.243683624267578125E+01    0.257991411685943604E+02   -0.115024423599243164E+02   -0.993631721019744774E+01   -0.652139854431152344E+01   -0.111580867767333984E+02   -0.610262060165405273E+01   -0.560957479476928711E+01   -0.176164953824234195E+08   -0.695675511231548427E+01    1
    0.666876959800720215E+03    0.140339738130569458E+01   -0.574802494049072266E+01    0.213913083076477051E+02   -0.116154291629791260E+02   -0.565352758169174141E+01   -0.275729656219482422E+01   -0.119249811172485352E+02   -0.164126658439636230E+01   -0.387399673461914062E+00   -0.175244467983955033E+08   -0.695775511231548727E+01    1
    0.759368187189102173E+03    0.144264000654220581E+01   -0.542305231094360352E+01    0.387846144437789917E+02   -0.415486121177673340E+01   -0.558308265924453728E+01   -0.102152917385101318E+02   -0.624338150024414062E+00   -0.936455082893371582E+01   -0.601686143875122070E+01   -0.175081378959239013E+08   -0.695875511231550270E+01    1
    0.263723874092102051E+03    0.144983291625976562E+01   -0.572094678878784180E+01    0.140321578979492188E+02   -0.815830707550048828E+00   -0.128874822378158571E+01   -0.179236435890197754E+01   -0.134784936904907227E+01   -0.115066745281219482E+02   -0.469526767730712891E+01   -0.174202765663234890E+08   -0.695975511231551458E+01    1
    0.490061372518539429E+03    0.146983885765075684E+01   -0.260363054275512695E+01    0.216340174674987793E+02   -0.820143699645996094E+01   -0.989269241809844857E+01   -0.109169189929962158E+02   -0.826524424552917480E+01   -0.246837472915649414E+01   -0.670870113372802734E+01   -0.174035446801235788E+08   -0.696075511231551580E+01    1
    0.298310655355453491E+03    0.148610901832580566E+01   -0.584317159652709961E+01    0.438771684169769287E+02   -0.300878190994262695E+01   -0.539830073118209786E+01   -0.992420840263366699E+01   -0.130944657325744629E+01   -0.102922511100769043E+01   -0.713477611541748047E+01   -0.171545840355314463E+08   -0.696175511231550104E+01    1
    0.353408211469650269E+03    0.143569582700729370E+01   -0.599075841903686523E+01    0.186238451004028320E+02   -0.436469435691833496E+01   -0.108540545940399169E+01   -0.134607768058776855E+01   -0.193580317497253418E+01   -0.742640519142150879E+01   -0.324463033676147461E+01   -0.171144228271842375E+08   -0.696275511231553423E+01    1
    0.589977002143859863E+03    0.147103458642959595E+01    0.979901313781738281E+00    0.269939265251159668E+02   -0.159910869598388672E+01   -0.824623578071594210E+01   -0.649832081794738770E+01   -0.335599350929260254E+01   -0.446766614913940430E+00   -0.387126231193542480E+01   -0.171024806826815642E+08   -0.696375511231550171E+01    1
    0.164641082286834717E+03    0.149643886089324951E+01   -0.169377136230468750E+01    0.115062623023986816E+02   -0.466624474525451660E+01   -0.643109319448470984E+01   -0.629647922515869141E+01   -0.926792764663696289E+01   -0.113756060600280762E+02   -0.992324066162109375E+01   -0.170585015103407614E+08   -0.696475511231547362E+01    1
    0.172851842641830444E+03    0.147120177745819092E+01   -0.237370014190673828E+01    0.515228509902954102E+01   -0.635237932205200195E+00   -0.798309566974639839E+00   -0.640276765823364258E+01   -0.947148084640502930E+01   -0.280985498428344727E+01   -0.466248035430908203E+01   -0.168961639939225689E+08   -0.696575511231551836E+01    1
    0.694567722082138062E+03    0.113337236642837524E+01   -0.511603689193725586E+01    0.486711335182189941E+01   -0.135125899314880371E+01   -0.361863272666931124E+01   -0.210568070411682129E+01   -0.112755718231201172E+02   -0.110616931915283203E+02   -0.743055653572082520E+01   -0.167712075786287263E+08   -0.696675511231553202E+01    1
    0.524174511432647705E+03    0.146671956777572632E+01   -0.288353252410888672E+01    0.276618974208831787E+02   -0.174574899673461914E+01   -0.940006775379180759E+01   -0.108557803630828857E+02   -0.418607497215270996E+01   -0.544454598426818848E+01   -0.171670317649841309E+01   -0.167680815905573294E+08   -0.696775511231552436E+01    1
    0.710696804523468018E+03    0.138286095857620239E+01    0.592847347259521484E+00    0.868364179134368896E+01   -0.985386157035827637E+01   -0.674338307619094834E+01   -0.644658064842224121E+01   -0.871429753303527832E+01   -0.147491025924682617E+01   -0.432614636421203613E+01   -0.167363525434902459E+08   -0.696875511231550959E+01    1
    0.249345374107360840E+03    0.149756848812103271E+01    0.113772726058959961E+01    0.310750287771224976E+02   -0.289325737953186035E+01   -0.112977823305129998E+02   -0.820661330223083496E+01   -0.286110305786132812E+01   -0.887707257270812988E+01   -0.110531888008117676E+02   -0.165069192739920020E+08   -0.696975511231549394E+01    1
    0.236408495903015137E+03    0.146701592206954956E+01    0.969778537750244141E+00    0.504337739944458008E+01   -0.528056144714355469E+00   -0.702689510107040327E+01   -0.624641633033752441E+01   -0.582591676712036133E+01   -0.709783816337585449E+01   -0.426126694679260254E+01   -0.164684578702956662E+08   -0.697075511231548450E+01    1
    0.520067399740219116E+03    0.149234908819198608E+01    0.205982685089111328E+00    0.360754978656768799E+02   -0.106991872787475586E+02   -0.517299603223800641E+01   -0.900925540924072266E+01   -0.425195717811584473E+01   -0.916486430168151855E+01   -0.671267580986022949E+01   -0.162463757835402489E+08   -0.697175511231548395E+01    1
    0.675824511051177979E+03    0.144729971885681152E+01   -0.226182699203491211E+01    0.268559218645095825E+02   -0.100429129600524902E+01   -0.109884918880462639E+02   -0.668143987655639648E+01   -0.831135320663452148E+01   -0.847998619079589844E+00   -0.374568700790405273E+00   -0.161536585078095365E+08   -0.697275511231548872E+01    1
    0.473925572633743286E+03    0.148185116052627563E+01   -0.134240627288818359E+01    0.344748921394348145E+02   -0.562031292915344238E+01   -0.821116647005081113E+01   -0.872289133071899414E+01   -0.468751001358032227E+01   -0.283311796188354492E+01   -0.105434510707855225E+02   -0.160754966056130137E+08   -0.697375511231548995E+01    1
    0.260042589902877808E+03    0.142602849006652832E+01   -0.472021484375000000E+01    0.124209903478622437E+02   -0.506861114501953125E+01   -0.104533990073204031E+02   -0.441858744621276855E+01   -0.526838350296020508E+01   -0.379534363746643066E+01   -0.388348388671875000E+01   -0.159717680660167933E+08   -0.697475511231553025E+01    1
    0.178601139783859253E+03    0.148341435194015503E+01   -0.254960632324218750E+01    0.190979380607604980E+02   -0.624216270446777344E+01   -0.110939382147789001E+02   -0.550148606300354004E+01   -0.919143247604370117E+01   -0.101739563941955566E+02   -0.205661630630493164E+01   -0.159103405661788452E+08   -0.697575511231552614E+01    1
    0.402347958087921143E+03    0.146420031785964966E+01   -0.273822641372680664E+01    0.288321970701217651E+02   -0.657900738716125488E+01   -0.129874274253845212E+01   -0.283977556228637695E+01   -0.525794792175292969E+01   -0.677565264701843262E+01   -0.617829251289367676E+01   -0.158648614307539761E+08   -0.697675511231550338E+01    1
    0.613517969846725464E+03    0.143846517801284790E+01   -0.537864875793457031E+01    0.418777443170547485E+02   -0.641019344329833984E+01   -0.474460430145263601E+01   -0.648683238029479980E+01   -0.312570762634277344E+01   -0.115686750411987305E+02   -0.699085736274719238E+01   -0.157293635089962259E+08   -0.697775511231553747E+01    1
    0.245002526044845581E+03    0.148764008283615112E+01   -0.220671176910400391E+00    0.157670156955718994E+02   -0.702036452293395996E+01   -0.598580650091171229E+01   -0.115153012275695801E+02   -0.968755674362182617E+01   -0.457463264465332031E-01   -0.544268631935119629E+01   -0.156705913641521893E+08   -0.697875511231551471E+01    1
    0.401571029424667358E+03    0.145055025815963745E+01    0.158382749557495117E+01    0.582096695899963379E+01   -0.531724548339843750E+01   -0.831927414894103912E+01   -0.368437743186950684E+01   -0.915269851684570312E+01   -0.823420357704162598E+01   -0.291128396987915039E+01   -0.155909357161288243E+08   -0.697975511231548751E+01    1
    0.245160114765167236E+03    0.145966982841491699E+01   -0.360213708877563477E+01    0.190631358623504639E+02   -0.786784672737121582E+01   -0.383641860008239721E+01   -0.282608628273010254E+01   -0.175764584541320801E+01   -0.285844159126281738E+01   -0.488376903533935547E+01   -0.155346668148283418E+08   -0.698075511231549406E+01    1
    0.616715139150619507E+03    0.148004448413848877E+01    0.793076038360595703E+00    0.307624748945236206E+02   -0.105717108249664307E+02   -0.119245025897026053E+02   -0.688723254203796387E+01   -0.609627914428710938E+01   -0.391513323783874512E+01   -0.434909677505493164E+01   -0.155244031634750981E+08   -0.698175511231549972E+01    1
    0.167157077789306641E+03    0.146462416648864746E+01   -0.300877189636230469E+01    0.130610058307647705E+02   -0.291806244850158691E+01   -0.246954336404800401E+01   -0.564881730079650879E+01   -0.723396062850952148E+01   -0.111535241603851318E+02   -0.456991553306579590E+01   -0.154047052623543888E+08   -0.698275511231551516E+01    1
    0.269445133209228516E+03    0.148362058401107788E+01   -0.153043746948242188E+01    0.325424113273620605E+02   -0.686084175109863281E+01   -0.653870385646820029E+01   -0.162933182716369629E+01   -0.104787933826446533E+02   -0.734746456146240234E+01   -0.302507257461547852E+01   -0.153777357886799350E+08   -0.698375511231553414E+01    1
    0.113529264926910400E+03    0.148238009214401245E+01   -0.457763147354125977E+01    0.335154083967208862E+02   -0.574865984916687012E+01   -0.717736407995223935E+01   -0.115078804492950439E+02   -0.730933642387390137E+01   -0.329551577568054199E+01   -0.115562438964843750E+02   -0.153168784917620532E+08   -0.698475511231553270E+01    1
    0.206644505262374878E+03    0.148129749298095703E+01    0.329387187957763672E+00    0.340592584609985352E+02   -0.886758685111999512E+01   -0.336295653820037810E+01   -0.643198871612548828E+01   -0.189212822914123535E+01   -0.105822587013244629E+02   -0.159527993202209473E+01   -0.151720842210726812E+08   -0.698575511231552948E+01    1
    0.713209712505340576E+03    0.128951680660247803E+01   -0.316242599487304688E+01    0.780343055725097656E+01   -0.335803270339965820E+01   -0.113825482749938960E+02   -0.599161577224731445E+01   -0.972779989242553711E+01   -0.780725383758544922E+01   -0.104217317104339600E+02   -0.150984293339160383E+08   -0.698675511231552360E+01    1
    0.616382479667663574E+03    0.122866487503051758E+01   -0.156190538406372070E+01    0.352526104450225830E+01   -0.423863267898559570E+01   -0.577740398883819584E+01   -0.113653378486633301E+02   -0.113985335826873779E+02   -0.344842672348022461E+01   -0.253993678092956543E+01   -0.149008420754987150E+08   -0.698775511231549373E+01    1
    0.171111398935317993E+03    0.144053709506988525E+01    0.387506484985351562E-01    0.223701894283294678E+01   -0.603468918800354004E+01   -0.490190148353576605E+00   -0.650673723220825195E+01   -0.645698690414428711E+01   -0.667942714691162109E+01   -0.667183542251586914E+01   -0.148884346717447955E+08   -0.698875511231551716E+01    1
    0.128865063190460205E+03    0.147786104679107666E+01   -0.323894977569580078E+01    0.306829670667648315E+02   -0.114621927738189697E+02   -0.799723608970642008E+01   -0.359709835052490234E+01   -0.142645883560180664E+01   -0.157120227813720703E+01   -0.650377106666564941E+01   -0.148876474134536572E+08   -0.698975511231552993E+01    1
    0.769922167062759399E+03    0.144160622358322144E+01   -0.618667602539062500E-01    0.321369864940643311E+02   -0.431443190574645996E+01   -0.542928771257400467E+01   -0.100785963535308838E+02   -0.344236922264099121E+01   -0.189901971817016602E+01   -0.751895070075988770E+01   -0.148813399331223443E+08   -0.699075511231550273E+01    1
    0.287328678369522095E+03    0.147410595417022705E+01   -0.176414394378662109E+01    0.292797865867614746E+02   -0.571888661384582520E+01   -0.116391202497482293E+02   -0.598168373107910156E+00   -0.938292789459228516E+01   -0.106218910217285156E+02   -0.926588916778564453E+01   -0.148475744498597272E+08   -0.699175511231550484E+01    1
    0.499755394458770752E+03    0.140730077028274536E+01    0.370807647705078125E-01    0.167614518404006958E+02   -0.263022208213806152E+01   -0.733128833770751859E-01   -0.148177242279052734E+01   -0.111414055824279785E+02   -0.102314300537109375E+02   -0.107609202861785889E+02   -0.148442769289024267E+08   -0.699275511231551850E+01    1
    0.151912736892700195E+03    0.147724407911300659E+01    0.702276229858398438E-01    0.413327226638793945E+02   -0.228438305854797363E+01   -0.101704540729522708E+01   -0.769802856445312500E+01   -0.125815129280090332E+01   -0.212568426132202148E+01   -0.902690649032592773E+00   -0.147566793924979232E+08   -0.699375511231549929E+01    1
    0.634013307094573975E+03    0.143287891149520874E+01   -0.437290859222412109E+01    0.944819366931915283E+01   -0.122654628753662109E+01   -0.648500652551650969E+01   -0.386143255233764648E+01   -0.534582138061523438E-01   -0.725711631774902344E+01   -0.415063762664794922E+01   -0.146469077466897219E+08   -0.699475511231549785E+01    1
    0.256156235933303833E+03    0.146806228160858154E+01   -0.278765249252319336E+01    0.347528365850448608E+02   -0.825062298774719238E+01   -0.819342484474182164E+01   -0.250222706794738770E+01   -0.484916782379150391E+01   -0.393068075180053711E+00   -0.617551016807556152E+01   -0.145839063179229554E+08   -0.699575511231553371E+01    1
